rank,team,winpercentage,rating,averageMOV,averageMOL,conference,rawRank
25,Marshall,0.857142857142857,0.668454461870943,19,17,CUSA-East,0.295167273333158
26,Toledo,0.857142857142857,0.66282035341862,17,22,MAC-West,0.285601242393338
27,Stanford,0.714285714285714,0.659868420463741,26.8,10.5,Pac-12-North,0.280589219230185
28,Iowa St,0.714285714285714,0.656857977268629,23,6.5,Big-XII,0.275477852832458
29,Texas A&M,0.714285714285714,0.652794078986215,10,4.5,SEC-West,0.268577847772642
30,Boise St,0.714285714285714,0.637913788616524,13.8,11,MW-Mountain,0.243312924450757
31,USC,0.75,0.629814123467527,13,19,Pac-12-South,0.229560678107961
32,Iowa,0.571428571428571,0.627806974358949,17.5,5.33333333333333,B1G-West,0.226152783016978
33,Navy,0.714285714285714,0.626737026436743,9.6,6.5,AAC-West,0.224336141569718
34,LSU,0.75,0.625436821515376,15.3333333333333,16.5,SEC-West,0.222128551755756
35,SMU,0.714285714285714,0.624924947971218,22.6,16.5,AAC-West,0.221259452740419
36,West Virginia,0.714285714285714,0.599732043830529,22.8,7,Big-XII,0.178484965446309
37,San Diego St,0.75,0.597731742959175,12.5,20.5,MW-West,0.175088697848954
38,Wake Forest,0.571428571428571,0.597271793228068,26.25,11.6666666666667,ACC-Atlantic,0.174307759138349
39,Purdue,0.428571428571429,0.596218603231046,23,8.75,B1G-West,0.172519570579539
40,Kentucky,0.714285714285714,0.588647463290843,7.6,19.5,SEC-East,0.159664695771021
41,Colorado St,0.75,0.583408999961994,17.8333333333333,16,MW-Mountain,0.150770422147194
42,Northwestern,0.571428571428571,0.572069776421831,19,19,B1G-West,0.131517799635799
43,South Carolina,0.714285714285714,0.57092031706205,11.6,8.5,SEC-East,0.129566157439211
44,N Illinois,0.714285714285714,0.568906234173652,17,4.5,MAC-West,0.126146489653179
45,Arizona,0.714285714285714,0.568189218719705,21.2,4.5,Pac-12-South,0.124929084608029
46,Ohio,0.75,0.562511973065174,24.8333333333333,13,MAC-East,0.115289811966357
47,Troy,0.714285714285714,0.560619980433577,12.4,11,Sun Belt,0.112077438575401
48,Boston College,0.5,0.559054123751053,14.25,23.25,ACC-Atlantic,0.109418804335888
49,Louisville,0.625,0.558920073813896,21.2,14.3333333333333,ACC-Atlantic,0.109191203874042
50,FL Atlantic,0.571428571428571,0.55749914567708,32.75,14.3333333333333,CUSA-East,0.106778640705223
51,Louisiana Tech,0.428571428571429,0.547730441585092,15.6666666666667,11.25,CUSA-West,0.0901925692104841
52,Appalachian St,0.714285714285714,0.546077742454115,15.8,11,Sun Belt,0.0873864870901146
53,Florida St,0.333333333333333,0.541789637975003,7,7.5,ACC-Atlantic,0.080105807181075
54,Virginia,0.714285714285714,0.541651936824126,14,24,ACC-Coastal,0.0798720074088093
55,Florida,0.5,0.540469924046309,7,6.33333333333333,SEC-East,0.0778650934450117
56,Arizona St,0.571428571428571,0.538978277592424,8.5,9,Pac-12-South,0.0753324591704478
57,Southern Miss,0.714285714285714,0.535158111054369,17.8,11,CUSA-West,0.0688462810108988
58,Utah,0.571428571428571,0.529412810037858,17.75,8,Pac-12-South,0.0590914586180112
59,Minnesota,0.571428571428571,0.526350637841523,20.5,8,B1G-West,0.0538922626664279
60,Oregon,0.5,0.524088087785228,30,21,Pac-12-North,0.050050727828325
61,Syracuse,0.5,0.518182160935189,18.25,8,ACC-Atlantic,0.0400231823002412
62,California,0.5,0.5164745848757,15.75,15.75,Pac-12-North,0.0371239258153401
63,W Michigan,0.625,0.513125083419363,20.4,11,MAC-West,0.0314368797189351
64,Arkansas St,0.666666666666667,0.511438094330313,35.25,15,Sun Belt,0.0285725774258422
65,Houston,0.571428571428571,0.51102697750912,14.5,11.6666666666667,AAC-West,0.0278745510500185
66,Indiana,0.428571428571429,0.510689773065172,26.3333333333333,18.5,B1G-East,0.0273020188664062
67,Maryland,0.428571428571429,0.510289959671032,21,29.25,B1G-East,0.0266231843371239
68,Army,0.75,0.508131531610842,19.5,17.5,Independent,0.0229584360246178
69,Texas Tech,0.571428571428571,0.50513334529967,25.5,12,Big-XII,0.017867880329733
70,Texas,0.428571428571429,0.500483041675921,24,5.25,Big-XII,0.00997223034566812
71,Tennessee,0.428571428571429,0.498827911545488,13.3333333333333,22.75,SEC-East,0.0071620206810513
72,Nebraska,0.428571428571429,0.498721128935296,13,18.5,B1G-West,0.00698071675392404
73,UT San Antonio,0.666666666666667,0.497107224672643,21,2.5,CUSA-West,0.00424050363992893
74,UCLA,0.571428571428571,0.492554882901783,13.75,14.6666666666667,Pac-12-South,-0.00348881902624863
75,Mississippi,0.428571428571429,0.488672498376944,21.3333333333333,27.75,SEC-West,-0.010080635772035
76,Tulane,0.428571428571429,0.480632292159507,22.3333333333333,15.75,AAC-West,-0.0237319280854645
77,North Texas,0.571428571428571,0.48040415795728,16.5,25.6666666666667,CUSA-West,-0.0241192722240788
78,Duke,0.5,0.473428570108892,25.25,11.5,ACC-Coastal,-0.0359629720180037
79,WKU,0.714285714285714,0.473401154741829,12.4,7,CUSA-East,-0.0360095199996178
80,Vanderbilt,0.428571428571429,0.470181129786615,23.6666666666667,31.5,SEC-East,-0.0414767307482866
81,Colorado,0.5,0.467225791251742,17.75,15.5,Pac-12-South,-0.0464945361657456
82,Akron,0.5,0.467007085132968,22.25,27.75,MAC-East,-0.046865872565294
83,E Michigan,0.285714285714286,0.451676573919986,10,4,MAC-West,-0.0728952161062646
84,Kansas St,0.428571428571429,0.450892857171869,32.3333333333333,10,Big-XII,-0.0742258718182603
85,Pittsburgh,0.375,0.442941618132299,15.3333333333333,19.2,ACC-Coastal,-0.0877261087197129
86,Rutgers,0.428571428571429,0.438951856927599,26,21.25,B1G-East,-0.094500238034597
87,Utah St,0.5,0.4371579965563,32.25,25.75,MW-Mountain,-0.0975459947319471
88,Wyoming,0.571428571428571,0.430279889758484,18.5,22.3333333333333,MW-Mountain,-0.109224183560509
89,Buffalo,0.375,0.42715620302739,13.3333333333333,5.6,MAC-East,-0.114527823741452
90,New Mexico,0.428571428571429,0.426017075634324,15,14.25,MW-Mountain,-0.116461923504361
91,Air Force,0.428571428571429,0.425890826715952,23,10.25,MW-Mountain,-0.116676278821017
92,Arkansas,0.285714285714286,0.41334449394123,30,23.6,SEC-West,-0.137978425985308
93,Florida Intl,0.666666666666667,0.411046129159644,6.75,32,CUSA-East,-0.141880769908958
94,MTSU,0.375,0.407264238309386,12.6666666666667,20.2,CUSA-East,-0.14830196058393
95,South Alabama,0.428571428571429,0.405873258418481,22,20.25,Sun Belt,-0.150663675277817
96,Georgia St,0.5,0.400986058708724,14.6666666666667,29,Sun Belt,-0.158961546015035
97,Miami OH,0.375,0.399392245285777,16,11,MAC-East,-0.161667647364244
98,Temple,0.375,0.392160578087459,11.6666666666667,16.6,AAC-East,-0.173946138752701
99,C Michigan,0.5,0.387418930934812,17.75,20.25,MAC-West,-0.181996878935824
100,Tulsa,0.25,0.384139455290992,26,15.1666666666667,AAC-West,-0.18756502974296
101,Cincinnati,0.25,0.381854024915174,8,18.3333333333333,AAC-East,-0.1914454125913
102,ULM,0.428571428571429,0.38003682319752,10.6666666666667,9.75,Sun Belt,-0.194530800069161
103,New Mexico St,0.428571428571429,0.379073439535171,12.3333333333333,10.25,Sun Belt,-0.196166508375781
104,UAB,0.571428571428571,0.37688458207696,10.25,8,CUSA-West,-0.199882922132628
105,Missouri,0.285714285714286,0.361803522286702,38,23.6,SEC-East,-0.225488727474761
106,Connecticut,0.428571428571429,0.349695653480433,5.66666666666667,20.75,AAC-East,-0.24604641618683
107,Illinois,0.285714285714286,0.329017902817169,8,18.6,B1G-West,-0.281154721992557
108,Nevada,0.125,0.309825825023062,14,12.7142857142857,MW-West,-0.313740535989143
109,North Carolina,0.125,0.309289930701399,30,19.1428571428571,ACC-Coastal,-0.314650419380634
110,Hawaii,0.428571428571429,0.305646210726352,12.3333333333333,21,MW-West,-0.320837012730904
111,UNLV,0.285714285714286,0.299804490854521,28,19,MW-West,-0.330755542640249
112,ULL,0.428571428571429,0.294797844697443,8.33333333333333,24.5,Sun Belt,-0.339256218878176
113,Old Dominion,0.285714285714286,0.253197448895262,12,26.8,CUSA-East,-0.409888631555413
114,Kent,0.25,0.248506158739512,5,32.1666666666667,MAC-East,-0.41785387169407
115,BYU,0.125,0.242718910646255,14,20.1428571428571,Independent,-0.427679915117906
116,Idaho,0.285714285714286,0.235277252083854,14,18.4,Sun Belt,-0.440314946301684
117,Massachusetts,0.142857142857143,0.231067681930142,35,7.16666666666667,Independent,-0.447462284471433
118,East Carolina,0.25,0.229360759065764,9.5,33.1666666666667,AAC-East,-0.450360431917689
119,Oregon St,0.142857142857143,0.220131687047999,3,26.6666666666667,Pac-12-North,-0.466030273758581
120,Baylor,0,0.212249342921477,0,12.8571428571429,Big-XII,-0.479413535441014
121,Ball St,0.285714285714286,0.195970324020158,17.5,28.4,MAC-West,-0.507053329668311
122,Kansas,0.142857142857143,0.182352567167962,22,31,Big-XII,-0.530174624641605
123,Bowling Green,0.125,0.173860318540886,8,20.8571428571429,MAC-East,-0.544593429985335
124,Coastal Car,0.142857142857143,0.16156012424831,10,17.5,Sun Belt,-0.56547766396168
125,Charlotte,0.125,0.154935439141259,1,20,CUSA-East,-0.576725573576303
126,Rice,0.142857142857143,0.13812760266004,17,29.6666666666667,CUSA-West,-0.60526323574684
127,FCS,0.0989010989010989,0.105446196173296,11,30.3048780487805,FCS,-0.66075228929821
128,Texas St,0.142857142857143,0.0951672222970153,9,23.5,Sun Belt,-0.678204736819705
129,San Jose St,0.125,0.0802011863859512,21,31.5714285714286,MW-West,-0.703615245642159
130,UTEP,0,0.0614154500717029,0,25.5714285714286,CUSA-West,-0.73551114119019
131,Ga Southern,0,0,0,23.3333333333333,Sun Belt,-0.839787106112417
