rank,team,winpercentage,rating,averageMOV,averageMOL,conference,rawRank
110,North Carolina,0.142857142857143,0.269100743747379,30,13.6666666666667,ACC-Coastal,-0.356154134990355
111,C Michigan,0.428571428571429,0.252625775004475,8,20.25,MAC-West,-0.382880060716914
112,Missouri,0.166666666666667,0.248180083424941,29,23.6,SEC-East,-0.390091924048784
113,Connecticut,0.333333333333333,0.242975752813473,5.5,20.75,AAC-East,-0.398534462285084
114,Hawaii,0.428571428571429,0.240149026744682,12.3333333333333,21,MW-West,-0.403120017032526
115,BYU,0.142857142857143,0.212681540019548,14,20.8333333333333,Independent,-0.447678159868651
116,Kent,0.285714285714286,0.195826978631839,5,29.6,MAC-East,-0.475019866128919
117,Baylor,0,0.166309521823088,0,14.6666666666667,Big-XII,-0.522903499239197
118,Bowling Green,0.142857142857143,0.163675901568215,8,19.1666666666667,MAC-East,-0.527175795004584
119,Oregon St,0.142857142857143,0.152170946529025,3,26.6666666666667,Pac-12-North,-0.545839294708011
120,Old Dominion,0.333333333333333,0.134383793404555,12,32.5,CUSA-East,-0.574693864373256
121,Massachusetts,0,0.122870478323583,0,7.16666666666667,Independent,-0.59337092585281
122,Charlotte,0,0.100575926695697,0,20,CUSA-East,-0.629537460685944
123,East Carolina,0.142857142857143,0.0660143921371277,3,33.1666666666667,AAC-East,-0.685603667613314
124,Kansas,0.166666666666667,0.0636764053782273,22,28.6,Big-XII,-0.689396382560572
125,Rice,0.166666666666667,0.0630966216890718,17,33,CUSA-West,-0.690336915768898
126,Texas St,0.142857142857143,0.0623410497075646,9,23.5,Sun Belt,-0.691562615281114
127,San Jose St,0.125,0.0553005779952146,21,31.5714285714286,MW-West,-0.702983767392919
128,Coastal Car,0.166666666666667,0.0475405977571193,10,19.4,Sun Belt,-0.715572116358241
129,FCS,0.0989010989010989,0.0425975803414761,11,30.3048780487805,FCS,-0.723590748645101
130,Ga Southern,0,0.00445905162153369,0,21,Sun Belt,-0.785459605705763
131,UTEP,0,0,0,25.5714285714286,CUSA-West,-0.792693141895019
