rank,team,winpercentage,rating,averageMOV,averageMOL,conference,rawRank
45,Florida State,0.538461538461538,0.587277194955126,11.5714285714286,12.6666666666667,Atlantic Coast Conference,0.109122535241305
46,South Carolina,0.5,0.582463585727166,15.1666666666667,10,Southeastern Conference,0.103101719727056
47,UCLA,0.461538461538462,0.57983787104257,17,14.4285714285714,Pacific-10 Conference,0.0998175014502664
48,Alabama,0.538461538461538,0.565883535991004,14.5714285714286,6,Southeastern Conference,0.0823635550890144
49,Troy,0.666666666666667,0.561429161520999,22.125,16,Sun Belt,0.0767920669027657
50,Virginia,0.692307692307692,0.555347212165382,11.2222222222222,10,Atlantic Coast Conference,0.0691848239201501
51,Arizona,0.416666666666667,0.540130821408447,14.6,8.42857142857143,Pacific-10 Conference,0.050152310686558
52,Kansas State,0.416666666666667,0.538280153405541,31.2,14.8571428571429,Big 12 Conference,0.0478375131727607
53,New Mexico,0.692307692307692,0.529318386947187,15.5555555555556,16.5,Mountain West,0.0366282230156377
54,Georgia Tech,0.538461538461538,0.527083163550835,20.1428571428571,11.8333333333333,Atlantic Coast Conference,0.0338324273478
55,East Carolina,0.615384615384615,0.519945635632909,12.375,18.2,Conference USA,0.0249048769734839
56,Maryland,0.461538461538462,0.518520972527402,14.8333333333333,8,Atlantic Coast Conference,0.0231229222421536
57,Louisville,0.5,0.511018120865672,18.6666666666667,11.1666666666667,Big East Conference,0.0137384285035932
58,Colorado,0.461538461538462,0.508974710444349,14.5,16.4285714285714,Big 12 Conference,0.0111825506725951
59,Indiana,0.538461538461538,0.506674782447183,19.1428571428571,15.3333333333333,Big Ten Conference,0.00830582314006128
60,Washington State,0.416666666666667,0.50156173363454,17.6,24.1428571428571,Pacific-10 Conference,0.00191047156711662
61,Texas A&M,0.538461538461538,0.495639054905029,18.2857142857143,17,Big 12 Conference,-0.0054975573223998
62,Vanderbilt,0.416666666666667,0.494634099663719,16.6,13.4285714285714,Southeastern Conference,-0.00675454556699369
63,Houston,0.615384615384615,0.493442385561799,19.375,17,Conference USA,-0.00824512993744346
64,Washington,0.307692307692308,0.480836915186318,19,11.8888888888889,Pacific-10 Conference,-0.0240119294037159
65,Nebraska,0.416666666666667,0.46931604146559,21.2,22.8571428571429,Big 12 Conference,-0.0384221260117075
66,Iowa,0.5,0.467440789600886,12.5,13,Big Ten Conference,-0.0407676727897907
67,Ball State,0.538461538461538,0.466290578963852,16.2857142857143,12.1666666666667,Mid-American Conference,-0.042206345046011
68,Florida Atlantic,0.615384615384615,0.460284793654593,11.375,23.6,Sun Belt,-0.0497183228033812
69,Southern Mississippi,0.538461538461538,0.449424832409436,17.2857142857143,12.3333333333333,Conference USA,-0.0633018564863317
70,Navy,0.615384615384615,0.436096037221663,11,10,Independent,-0.0799733836254032
71,Miami (Florida),0.416666666666667,0.433062670204116,15.4,20.2857142857143,Atlantic Coast Conference,-0.0837674895405691
72,Pittsburgh,0.416666666666667,0.429100096979653,12.4,11.2857142857143,Big East Conference,-0.0887238375110366
73,North Carolina,0.333333333333333,0.425440731202257,9.5,9.75,Atlantic Coast Conference,-0.0933009365713193
74,Nevada,0.461538461538462,0.421360743006977,17,12.1428571428571,Western Athletic Conference,-0.0984041460035931
75,Wyoming,0.416666666666667,0.416903076277211,8.6,17.2857142857143,Mountain West,-0.103979752123534
76,Bowling Green,0.615384615384615,0.414861972205699,14.625,28.4,Mid-American Conference,-0.106532745228214
77,Central Michigan,0.571428571428571,0.409281690142053,16.25,26.6666666666667,Mid-American Conference,-0.113512507649027
78,North Carolina State,0.416666666666667,0.388389725950923,9.4,19.5714285714286,Atlantic Coast Conference,-0.139643972890593
79,Mississippi,0.25,0.385221824832039,11,14.8888888888889,Southeastern Conference,-0.143606352732784
80,Ohio,0.5,0.374440299460981,12,10.8333333333333,Mid-American Conference,-0.157091779603471
81,Western Michigan,0.416666666666667,0.374351221855761,15.4,14.4285714285714,Mid-American Conference,-0.157203196997352
82,Louisiana-Monroe,0.5,0.37195604029849,10.1666666666667,18.5,Sun Belt,-0.160199066761445
83,Stanford,0.333333333333333,0.365761502410219,11.5,18.75,Pacific-10 Conference,-0.167947134318958
84,Northwestern,0.5,0.353647110561536,9.16666666666667,19.5,Big Ten Conference,-0.183099697646278
85,Miami (Ohio),0.461538461538462,0.331267525589848,9,19.5714285714286,Mid-American Conference,-0.211091864454039
86,Arkansas State,0.416666666666667,0.322709617763132,11.8,14.1428571428571,Sun Belt,-0.221796012181182
87,Colorado State,0.25,0.320342904858851,13.6666666666667,11.7777777777778,Mountain West,-0.22475627358197
88,Notre Dame,0.25,0.319702283161243,14,21.1111111111111,Independent,-0.225557556957923
89,Buffalo,0.416666666666667,0.316085824749806,17.8,18.4285714285714,Mid-American Conference,-0.230080987922106
90,Memphis,0.538461538461538,0.310720042281299,7.14285714285714,14.8333333333333,Conference USA,-0.236792456355353
91,Middle Tennessee,0.416666666666667,0.304955444590288,19,18,Sun Belt,-0.244002758977892
92,San Diego State,0.333333333333333,0.304287559006198,12.5,20.25,Mountain West,-0.244838143707644
93,Tulane,0.333333333333333,0.294674319966793,11,15.75,Conference USA,-0.256862289462446
94,Marshall,0.25,0.290043305244122,13,16.8888888888889,Conference USA,-0.262654717548506
95,Syracuse,0.166666666666667,0.279340628242766,5.5,23.2,Big East Conference,-0.276041521636802
96,Akron,0.333333333333333,0.270118063547962,6.75,15.375,Mid-American Conference,-0.287577015695789
97,Louisiana Tech,0.416666666666667,0.252987076453947,9.6,23.8571428571429,Western Athletic Conference,-0.309004287375557
98,San Jose State,0.416666666666667,0.248513950271088,13.6,25,Western Athletic Conference,-0.314599229996854
99,UTEP,0.333333333333333,0.237045157363854,12,11.25,Conference USA,-0.328944284458904
100,Iowa State,0.25,0.236175417768051,5.33333333333333,19.8888888888889,Big 12 Conference,-0.330032146261496
101,Minnesota,0.0833333333333333,0.221059346261538,6,11.9090909090909,Big Ten Conference,-0.348939181205952
102,Duke,0.0833333333333333,0.218588400345164,6,17.1818181818182,Atlantic Coast Conference,-0.352029816293745
103,Baylor,0.25,0.214688531070888,15,30.1111111111111,Big 12 Conference,-0.356907734750126
104,UNLV,0.166666666666667,0.214115046031159,17,15.9,Mountain West,-0.357625044231745
105,New Mexico State,0.307692307692308,0.198863430943709,10.75,22.4444444444444,Western Athletic Conference,-0.376701615754561
106,Kent State,0.25,0.186505728323456,16,15.4444444444444,Mid-American Conference,-0.392158509813102
107,Eastern Michigan,0.333333333333333,0.184359859537439,11.25,16.125,Mid-American Conference,-0.39484254158021
108,Utah State,0.166666666666667,0.174096256161964,11.5,18.2,Western Athletic Conference,-0.407680156622081
109,Army,0.25,0.168018730974088,8.66666666666667,20.7777777777778,Independent,-0.415281865950952
110,Rice,0.25,0.156199239579343,3.66666666666667,16.5555555555556,Conference USA,-0.430065570605251
111,Toledo,0.416666666666667,0.141457289264728,15.6,21.8571428571429,Mid-American Conference,-0.448504658399625
112,SMU,0.0833333333333333,0.126752421211675,14,13.7272727272727,Conference USA,-0.466897364075343
113,Temple,0.333333333333333,0.124733499476662,5.5,17.5,Mid-American Conference,-0.469422611708018
114,UAB,0.166666666666667,0.10868399386935,13.5,21.3,Conference USA,-0.48949717692593
115,Northern Illinois,0.166666666666667,0.0928948118935795,7,15.5,Mid-American Conference,-0.509246131867132
116,Louisiana-Lafayette,0.25,0.0904721132327612,9.66666666666667,19.3333333333333,Sun Belt,-0.512276419765856
117,Idaho,0.0833333333333333,0.0501467986627315,7,17.4545454545455,Western Athletic Conference,-0.562714930205751
118,FCS,0.125,0.0336328564478117,9.8,29.8,FCS,-0.583370408242948
119,Florida International,0.0833333333333333,0.00204704532205013,19,27.9090909090909,Sun Belt,-0.622877633030842
120,North Texas,0.166666666666667,0,5.5,25.4,Sun Belt,-0.625438057371514
