rank,team,winpercentage,rating,averageMOV,averageMOL,conference,rawRank
86,Duke,0.444444444444444,0.443817886227044,25.25,13.4,ACC-Coastal,-0.085064486737194
87,Akron,0.555555555555556,0.443501396776512,18,27.75,MAC-East,-0.0855747929717767
88,Arkansas,0.375,0.440727167373284,20.3333333333333,23.6,SEC-West,-0.090047948324201
89,WKU,0.625,0.435172797921687,12.4,9.33333333333333,CUSA-East,-0.0990037895159485
90,Missouri,0.375,0.433809172510075,38.6666666666667,23.6,SEC-East,-0.101202493132535
91,E Michigan,0.25,0.43308656350729,10,3.83333333333333,MAC-West,-0.102367624792802
92,UAB,0.625,0.430822898501014,11.8,8,CUSA-West,-0.106017548405521
93,Georgia St,0.571428571428571,0.427958373544827,13,29,Sun Belt,-0.11063629597424
94,Rutgers,0.375,0.414097320912974,26,21.2,B1G-East,-0.132985796904844
95,Utah St,0.444444444444444,0.407249905514007,32.25,26,MW-Mountain,-0.144026539687756
96,MTSU,0.375,0.400485414705769,12.6666666666667,20.2,CUSA-East,-0.154933575210923
97,Miami OH,0.375,0.396453761360551,16,11,MAC-East,-0.161434195526243
98,Temple,0.375,0.384835273349714,11.6666666666667,16.6,AAC-East,-0.180167795034771
99,South Alabama,0.375,0.382264174475333,22,17.8,Sun Belt,-0.184313423658292
100,C Michigan,0.5,0.38069887224735,17.75,20.25,MAC-West,-0.186837310173424
101,Tulsa,0.222222222222222,0.371957962985748,26,13.5714285714286,AAC-West,-0.20093111422822
102,UNLV,0.375,0.366281384029642,22,19,MW-West,-0.210084005422615
103,Cincinnati,0.25,0.364285354377343,8,18.3333333333333,AAC-East,-0.213302394938652
104,ULM,0.375,0.352324824596111,10.6666666666667,9.4,Sun Belt,-0.232587501110153
105,New Mexico,0.375,0.351666571394998,15,19.2,MW-Mountain,-0.233648865700253
106,New Mexico St,0.375,0.330696395372651,12.3333333333333,11.4,Sun Belt,-0.267461086248531
107,Illinois,0.25,0.324672800557925,8,17.8333333333333,B1G-West,-0.277173504314802
108,North Carolina,0.111111111111111,0.309125630336025,30,17.375,ACC-Coastal,-0.30224169388541
109,ULL,0.428571428571429,0.29197284766736,8.33333333333333,24.5,Sun Belt,-0.329898766026952
110,Idaho,0.375,0.290289863735802,12,18.4,Sun Belt,-0.332612401981884
111,Nevada,0.125,0.289312903279621,14,12.7142857142857,MW-West,-0.334187648779717
112,Massachusetts,0.25,0.274074976243453,19,7.16666666666667,Independent,-0.358757216004885
113,Connecticut,0.375,0.273899636035575,5.66666666666667,24.6,AAC-East,-0.359039933790548
114,Hawaii,0.375,0.269593590917332,12.3333333333333,21,MW-West,-0.365982982210736
115,BYU,0.222222222222222,0.267596328679545,17.5,20.1428571428571,Independent,-0.369203359130418
116,Old Dominion,0.25,0.248013749094341,12,23.5,CUSA-East,-0.400778225229489
117,Kent,0.25,0.23626779702929,5,32.1666666666667,MAC-East,-0.419717347200737
118,Oregon St,0.125,0.219633751403706,3,23,Pac-12-North,-0.446538009989394
119,East Carolina,0.25,0.202951667273174,9.5,33.1666666666667,AAC-East,-0.473436129836316
120,Baylor,0,0.170373455451506,0,15.125,Big-XII,-0.52596509680382
121,Ball St,0.25,0.167743477470283,17.5,30.5,MAC-West,-0.530205661845805
122,Bowling Green,0.125,0.158012135105003,8,20.8571428571429,MAC-East,-0.545896435901865
123,Texas St,0.25,0.147124089772775,14.5,23.5,Sun Belt,-0.563452272824099
124,Kansas,0.125,0.146795638541186,22,28,Big-XII,-0.563981866171028
125,Rice,0.125,0.142830371360745,17,27.4285714285714,CUSA-West,-0.570375445712487
126,Charlotte,0.125,0.136446681154934,1,20,CUSA-East,-0.580668480002821
127,Coastal Car,0.125,0.102307774973396,10,17.8571428571429,Sun Belt,-0.63571390374165
128,FCS,0.0978260869565217,0.0868316608825794,11,30.421686746988,FCS,-0.660667522728603
129,UTEP,0,0.0423329689376554,0,24.5,CUSA-West,-0.73241701997974
130,San Jose St,0.111111111111111,0.020559105940584,21,30.25,MW-West,-0.767525101886967
131,Ga Southern,0,0,0,23.1428571428571,Sun Belt,-0.800674514799596
