opponent,result,win,loss,margin,location,opponent rating
Army,0,11,2,18,NEUTRAL,0.644115124912286
Army,0,11,2,14,NEUTRAL,0.644115124912286
BYU,0,7,6,27,NEUTRAL,0.504342151004454
Liberty,0,6,6,7,NEUTRAL,0.351557645815842
Liberty,0,6,6,35,NEUTRAL,0.351557645815842
Massachusetts,0,4,8,48,NEUTRAL,0.249594088209552
New Mexico St,0,3,9,10,NEUTRAL,0.107517533828836
Ball St,0,4,8,36,NEUTRAL,0.18889899000322
C Michigan,0,1,11,12,NEUTRAL,0.0946578673278474
E Michigan,0,7,6,34,NEUTRAL,0.438690979737939
Toledo,0,7,6,63,NEUTRAL,0.462712754752618
W Michigan,0,7,6,68,NEUTRAL,0.416257845534897
Baylor,0,7,6,28,NEUTRAL,0.458716971875177
Iowa St,0,8,5,3,NEUTRAL,0.562559086846239
Kansas St,0,5,7,3,NEUTRAL,0.469803857920209
Oklahoma St,0,7,6,41,NEUTRAL,0.53411355815879
TCU,0,7,6,48,NEUTRAL,0.489377938827075
Texas Tech,0,5,7,77,NEUTRAL,0.436852071135065
West Virginia,0,8,4,35,NEUTRAL,0.661623671054404
Boston College,0,7,5,48,NEUTRAL,0.586606242764235
Clemson,0,14,0,41,NEUTRAL,1
Florida St,0,5,7,10,NEUTRAL,0.438904247918296
Louisville,0,2,10,24,NEUTRAL,0.232848113990365
NC State,0,9,4,11,NEUTRAL,0.622147531438138
Syracuse,0,10,3,52,NEUTRAL,0.684258795136365
Wake Forest,0,7,6,31,NEUTRAL,0.504059457481341
California,0,7,6,22,NEUTRAL,0.411486028863381
Oregon,0,9,4,48,NEUTRAL,0.52331523621102
Oregon St,0,2,10,23,NEUTRAL,0.172117937342421
Stanford,0,9,4,20,NEUTRAL,0.618221465818718
Washington,0,10,4,42,NEUTRAL,0.664997673550361
Washington St,0,11,2,35,NEUTRAL,0.684077336369353
Charlotte,0,5,7,24,NEUTRAL,0.33036795669595
FL Atlantic,0,5,7,21,NEUTRAL,0.464421749662955
Florida Intl,0,9,4,46,NEUTRAL,0.496536631816851
Marshall,0,9,4,16,NEUTRAL,0.556688728694209
MTSU,0,8,6,24,NEUTRAL,0.463356158609598
Old Dominion,0,4,8,63,NEUTRAL,0.253286897950551
Cincinnati,0,11,2,56,NEUTRAL,0.656840122445719
Connecticut,0,1,11,7,NEUTRAL,0.0415021192452638
South Florida,0,7,6,20,NEUTRAL,0.397671739182868
UCF,0,12,1,38,NEUTRAL,0.778692437659974
Duke,0,8,5,42,NEUTRAL,0.57269601521862
Georgia Tech,0,7,6,41,NEUTRAL,0.489741295172273
Miami FL,0,7,6,77,NEUTRAL,0.507596886141062
North Carolina,0,2,9,23,NEUTRAL,0.256023513365747
Pittsburgh,0,7,7,26,NEUTRAL,0.525319578909627
Virginia,0,8,5,29,NEUTRAL,0.565550881605665
Virginia Tech,0,6,7,45,NEUTRAL,0.433997331892275
Florida,0,10,3,47,NEUTRAL,0.698421348084735
Florida,0,10,3,53,NEUTRAL,0.698421348084735
Georgia,0,11,3,45,NEUTRAL,0.81580733779053
Kentucky,0,10,3,38,NEUTRAL,0.668087121738403
Missouri,0,8,5,37,NEUTRAL,0.675537863495906
South Carolina,0,7,6,40,NEUTRAL,0.515064197415904
Tennessee,0,5,7,56,NEUTRAL,0.420467437106443
Vanderbilt,0,6,7,4,NEUTRAL,0.510106337475818
Fresno St,0,12,2,66,NEUTRAL,0.720722476078819
Hawaii,0,8,6,21,NEUTRAL,0.406802564804257
Nevada,0,8,5,53,NEUTRAL,0.462751994971441
San Diego St,0,7,6,14,NEUTRAL,0.453586782400969
UNLV,0,4,8,29,NEUTRAL,0.247603580267795
Houston,0,8,5,56,NEUTRAL,0.478100141265283
Memphis,0,8,6,52,NEUTRAL,0.51891807359314
Navy,0,3,10,30,NEUTRAL,0.313392423976731
SMU,0,5,7,36,NEUTRAL,0.330524118822284
Tulane,0,7,6,25,NEUTRAL,0.416937557461684
Tulane,0,7,6,17,NEUTRAL,0.416937557461684
Tulsa,0,3,9,11,NEUTRAL,0.232835157298534
Illinois,0,4,8,20,NEUTRAL,0.248951659913718
Iowa,0,9,4,24,NEUTRAL,0.662712579053305
Nebraska,0,4,8,36,NEUTRAL,0.414421266224517
Louisiana Tech,0,8,5,37,NEUTRAL,0.473466014770191
North Texas,0,9,4,42,NEUTRAL,0.540684469291705
Rice,0,2,11,3,NEUTRAL,0.0904101814547683
Southern Miss,0,6,5,48,NEUTRAL,0.353800445236661
UAB,0,11,3,52,NEUTRAL,0.55652998423235
