opponent,result,win,loss,margin,location,opponent rating
NC State,0,5,0,11,NEUTRAL,0.753667359178405
Syracuse,0,4,2,52,NEUTRAL,0.611232890369114
Wake Forest,0,3,3,31,NEUTRAL,0.45235864789068
California,0,3,2,22,NEUTRAL,0.440228228609361
Oregon,0,4,1,48,NEUTRAL,0.569122496542983
Oregon St,0,1,5,23,NEUTRAL,0.272137028601912
Stanford,0,4,2,20,NEUTRAL,0.621139694302687
Washington,0,5,1,42,NEUTRAL,0.674038719583198
Washington St,0,5,1,35,NEUTRAL,0.617876107492909
Charlotte,0,2,3,24,NEUTRAL,0.279692883586702
FL Atlantic,0,3,3,21,NEUTRAL,0.528745632733872
Florida Intl,0,3,2,46,NEUTRAL,0.493820278339432
Marshall,0,3,2,16,NEUTRAL,0.453775158946702
MTSU,0,3,2,24,NEUTRAL,0.407308132078183
Cincinnati,0,6,0,56,NEUTRAL,0.695354252606725
Connecticut,0,1,5,7,NEUTRAL,0.174142681632102
South Florida,0,5,0,20,NEUTRAL,0.675490832366219
UCF,0,5,0,38,NEUTRAL,0.771932230535874
Duke,0,4,1,42,NEUTRAL,0.681373623097838
Georgia Tech,0,3,3,41,NEUTRAL,0.487128143324138
Miami FL,0,5,1,77,NEUTRAL,0.611704876174996
Pittsburgh,0,3,3,26,NEUTRAL,0.450492352228808
Virginia,0,3,2,29,NEUTRAL,0.555036738567495
Virginia Tech,0,3,2,45,NEUTRAL,0.582057367593357
Florida,0,5,1,47,NEUTRAL,0.702649785887583
Georgia,0,6,0,45,NEUTRAL,0.881849143159752
Kentucky,0,5,1,38,NEUTRAL,0.735594104094353
Missouri,0,3,2,37,NEUTRAL,0.591865044481095
Tennessee,0,2,3,56,NEUTRAL,0.389922869905554
Vanderbilt,0,3,3,4,NEUTRAL,0.527291643202208
Fresno St,0,4,1,66,NEUTRAL,0.644413577037306
Hawaii,0,6,1,21,NEUTRAL,0.574834960304158
Nevada,0,3,3,53,NEUTRAL,0.334603470883164
San Diego St,0,4,1,14,NEUTRAL,0.567594591753381
UNLV,0,2,3,29,NEUTRAL,0.272135952153881
Houston,0,4,1,56,NEUTRAL,0.603683080292508
Memphis,0,4,2,52,NEUTRAL,0.573997220202464
Navy,0,2,3,30,NEUTRAL,0.328813350061724
SMU,0,2,4,36,NEUTRAL,0.266148941379572
Tulane,0,2,4,25,NEUTRAL,0.437811535281384
Tulsa,0,1,4,11,NEUTRAL,0.299954784823758
Illinois,0,3,2,20,NEUTRAL,0.481603318236461
Iowa,0,4,1,24,NEUTRAL,0.660238739651542
Louisiana Tech,0,3,2,37,NEUTRAL,0.471942375796734
North Texas,0,5,1,42,NEUTRAL,0.62998477973955
Rice,0,1,5,3,NEUTRAL,0.143653968001757
Southern Miss,0,2,2,48,NEUTRAL,0.385532832080191
UAB,0,4,1,52,NEUTRAL,0.585334203505978
