2018-10-27,St Francis PA,20,@Robert Morris,7,
2018-10-27,Penn,13,@Brown,7,
2018-10-27,@Dartmouth,24,Harvard,17,
2018-10-27,S Illinois,49,@Missouri St,35,
2018-10-27,@McNeese St,23,Cent Arkansas,21,
2018-10-27,@Delaware,40,Towson,36,
2018-10-27,@ETSU,45,W Carolina,43,
2018-10-27,@James Madison,13,Stony Brook,10,
2018-10-27,@Nicholls St,48,Incarnate Word,21,
2018-10-27,Weber St,35,@North Dakota,30,
2018-10-27,Monmouth NJ,24,@Presbyterian,14,
2018-10-27,N Colorado,42,@Southern Utah,39,
2018-10-27,SE Missouri St,56,@TN Martin,33,
2018-10-27,@TX Southern,42,MS Valley St,14,
2018-10-27,Drake,42,@Valparaiso,25,
2018-10-27,@Hampton,51,VA-Lynchburg,28,
2018-10-27,@Southern Univ,41,Jackson St,7,
2018-10-27,@Nebraska,45,Bethune-Cookman,9,
2018-11-02,Penn,20,@Cornell,7,
2018-11-03,@Abilene Chr,49,Northwestern LA,47,
2018-11-03,@New Mexico St,52,Alcorn St,42,
2018-11-03,E Kentucky,17,@Austin Peay,13,
2018-11-03,Bethune-Cookman,30,@Morgan St,28,
2018-11-03,@Yale,46,Brown,16,
2018-11-03,@St Francis PA,27,Bryant,14,
2018-11-03,@Lehigh,45,Bucknell,17,
2018-11-03,@Jacksonville,48,Butler,44,
2018-11-03,@Kennesaw,49,Campbell,0,
2018-11-03,@Monmouth NJ,37,Charleston So,3,
2018-11-03,@Furman,16,Chattanooga,10,
2018-11-03,Colgate,41,@Fordham,0,
2018-11-03,@Harvard,52,Columbia,18,
2018-11-03,@Weber St,26,CS Sacramento,14,
2018-11-03,@Delaware St,25,Savannah St,6,
2018-11-03,San Diego,27,@Drake,10,
2018-11-03,Duquesne,47,@Wagner,30,
2018-11-03,@Elon,24,Rhode Island,21,
2018-11-03,E Washington,48,@N Colorado,13,
2018-11-03,@Gardner Webb,38,Presbyterian,20,
2018-11-03,Holy Cross,40,@Lafayette,14,
2018-11-03,@Idaho,31,North Dakota,27,
2018-11-03,Idaho St,48,@Portland St,45,
2018-11-03,@Incarnate Word,43,Sam Houston St,26,
2018-11-03,@Indiana St,51,South Dakota,48,
2018-11-03,@New Hampshire,35,James Madison,24,
2018-11-03,Maine,35,@Towson,28,
2018-11-03,@SE Louisiana,23,McNeese St,6,
2018-11-03,@Stetson,48,Morehead St,24,
2018-11-03,@Tennessee Tech,27,Murray St,24,
2018-11-03,@North Alabama,41,Shorter,14,
2018-11-03,@UC Davis,42,Northern Arizona,20,
2018-11-03,Villanova,45,@Richmond,21,
2018-11-03,@Samford,35,Wofford,20,
2018-11-03,W Illinois,34,@S Illinois,31,
2018-11-03,Alabama A&M,45,@Ark Pine Bluff,14,
2018-11-03,@NC Central,52,Edward Waters,12,
2018-11-03,@Howard,31,Florida A&M,23,
2018-11-03,@Sacred Heart,38,Robert Morris,7,
2018-11-03,@Princeton,14,Dartmouth,9,
2018-11-03,@S Dakota St,59,Missouri St,7,
2018-11-03,@NC A&T,37,Norfolk St,20,
2018-11-03,@VMI,20,Tusculum,11,
2018-11-03,Lamar,38,@Cent Arkansas,24,
2018-11-03,@Grambling,24,MS Valley St,19,
2018-11-03,@Alabama St,30,TX Southern,21,
2018-11-03,Delaware,21,@Albany NY,16,
2018-11-03,Nicholls St,41,@Houston Bap,20,
2018-11-03,@Jackson St,34,Prairie View,28,
2018-11-03,@Marist,35,Valparaiso,24,
2018-11-03,ETSU,21,@Mercer,18,
2018-11-03,@Montana St,49,Cal Poly,42,
2018-11-03,@N Dakota St,17,Youngstown St,7,
2018-11-03,@Northern Iowa,26,Illinois St,16,
2018-11-03,@SE Missouri St,38,Tennessee St,21,
2018-11-03,Montana,57,@Southern Utah,14,
2018-11-03,Citadel,38,@W Carolina,24,
2018-11-03,@Jacksonville St,21,TN Martin,14,
2018-11-03,Hampton,51,@NY Maritime,10,
2018-11-08,@Bethune-Cookman,28,NC Central,25,
2018-11-10,Abilene Chr,17,@Sam Houston St,10,
2018-11-10,Grambling,29,@Alabama A&M,16,
2018-11-10,@New Hampshire,24,Albany NY,10,
2018-11-10,@Army,31,Lafayette,13,
2018-11-10,@E Illinois,52,Austin Peay,21,
2018-11-10,Columbia,42,@Brown,20,
2018-11-10,Wagner,52,@Bryant,36,
2018-11-10,@Butler,28,Stetson,23,
2018-11-10,@Cal Poly,37,Idaho St,14,
2018-11-10,Campbell,34,@Presbyterian,6,
2018-11-10,Central Conn,30,@St Francis PA,14,
2018-11-10,@Charleston So,16,Gardner Webb,0,
2018-11-10,Mercer,13,@Chattanooga,9,
2018-11-10,@Citadel,42,Samford,27,
2018-11-10,Colgate,48,@Lehigh,6,
2018-11-10,@San Diego,56,Davidson,52,
2018-11-10,@Dayton,63,Morehead St,20,
2018-11-10,@Morgan St,9,Delaware St,0,
2018-11-10,@Drake,13,Marist,10,
2018-11-10,@Duquesne,28,Sacred Heart,24,
2018-11-10,Towson,41,@Elon,10,
2018-11-10,@E Washington,59,UC Davis,20,
2018-11-10,@Holy Cross,17,Fordham,13,
2018-11-10,@Lamar,38,Houston Bap,9,
2018-11-10,Montana,46,@Idaho,27,
2018-11-10,@Indiana St,28,Illinois St,23,
2018-11-10,@James Madison,48,Rhode Island,31,
2018-11-10,Kennesaw,51,@Monmouth NJ,14,
2018-11-10,Maine,28,@Richmond,9,
2018-11-10,@Northwestern LA,37,McNeese St,34,
2018-11-10,@Murray St,40,SE Missouri St,38,
2018-11-10,@Nicholls St,47,SF Austin,14,
2018-11-10,@Youngstown St,31,Northern Iowa,10,
2018-11-10,Princeton,59,@Yale,43,
2018-11-10,S Dakota St,57,@S Illinois,38,
2018-11-10,@South Dakota,17,W Illinois,12,
2018-11-10,William & Mary,24,@Villanova,17,
2018-11-10,Wofford,38,@W Carolina,23,
2018-11-10,@Georgetown,14,Bucknell,3,
2018-11-10,@E Kentucky,40,Robert Morris,39,
2018-11-10,Furman,49,@VMI,13,
2018-11-10,@Norfolk St,29,Howard,17,
2018-11-10,Dartmouth,35,@Cornell,24,
2018-11-10,Harvard,29,@Penn,7,
2018-11-10,N Dakota St,48,@Missouri St,7,
2018-11-10,NC A&T,28,@Savannah St,12,
2018-11-10,Incarnate Word,40,@Cent Arkansas,27,
2018-11-10,Hampton,54,@MS Valley St,39,
2018-11-10,Jackson St,20,@Alabama St,2,
2018-11-10,S Carolina St,44,@Florida A&M,21,
2018-11-10,@Montana St,35,N Colorado,7,
2018-11-10,@North Dakota,17,Portland St,10,
2018-11-10,@Southern Univ,56,Ark Pine Bluff,24,
2018-11-10,Weber St,31,@Southern Utah,18,
2018-11-10,Jacksonville St,41,@Tennessee St,14,
2018-11-10,@TN Martin,38,Tennessee Tech,13,
2018-11-10,@Valparaiso,48,Jacksonville,30,
2018-11-10,@North Alabama,31,North Greenville,28,
2018-11-10,@Stony Brook,17,Delaware,3,
2018-11-15,@Nicholls St,44,SE Louisiana,0,
2018-11-15,Northwestern LA,35,@SF Austin,23,
2018-11-16,E Washington,74,@Portland St,23,
2018-11-17,@Alabama,50,Citadel,17,
2018-11-17,@Prairie View,66,Alabama St,13,
2018-11-17,@Army,28,Colgate,14,
2018-11-17,@Austin Peay,48,Murray St,23,
2018-11-17,Bethune-Cookman,33,Florida A&M,19,Orlando FL
2018-11-17,Fordham,17,@Bucknell,14,
2018-11-17,@Davidson,41,Butler,38,
2018-11-17,Charleston So,12,@Campbell,7,
2018-11-17,Duquesne,38,@Central Conn,31,
2018-11-17,@South Carolina,49,Chattanooga,9,
2018-11-17,@Columbia,24,Cornell,21,
2018-11-17,@UC Davis,56,CS Sacramento,13,
2018-11-17,Dayton,34,@Jacksonville,7,
2018-11-17,Drake,43,@Morehead St,6,
2018-11-17,@SE Missouri St,38,E Illinois,32,
2018-11-17,E Kentucky,37,@Tennessee Tech,6,
2018-11-17,@Maine,27,Elon,26,
2018-11-17,@Florida,63,Idaho,10,
2018-11-17,Furman,35,@Mercer,30,
2018-11-17,Monmouth NJ,56,@Gardner Webb,42,
2018-11-17,@Harvard,45,Yale,27,
2018-11-17,Weber St,26,@Idaho St,13,
2018-11-17,@Illinois St,35,Youngstown St,28,
2018-11-17,Indiana St,15,@W Illinois,13,
2018-11-17,Kennesaw,60,Jacksonville St,52,Atlanta, GA
2018-11-17,James Madison,38,@Towson,17,
2018-11-17,Lamar,21,@McNeese St,17,
2018-11-17,San Diego,31,@Marist,14,
2018-11-17,Montana St,29,@Montana,25,
2018-11-17,Morgan St,44,@Norfolk St,27,
2018-11-17,@N Dakota St,65,S Illinois,17,
2018-11-17,@Rhode Island,24,New Hampshire,21,
2018-11-17,@North Carolina,49,W Carolina,26,
2018-11-17,@Northern Arizona,31,North Dakota,16,
2018-11-17,@Wofford,45,Presbyterian,21,
2018-11-17,Richmond,10,@William & Mary,6,
2018-11-17,@Sacred Heart,13,St Francis PA,7,
2018-11-17,@S Carolina St,21,Savannah St,17,
2018-11-17,@S Dakota St,49,South Dakota,27,
2018-11-17,@Old Dominion,77,VMI,14,
2018-11-17,Bryant,56,@Howard,55,
2018-11-17,Wagner,41,@Robert Morris,7,
2018-11-17,@Dartmouth,49,Brown,7,
2018-11-17,NC A&T,45,@NC Central,0,
2018-11-17,@Princeton,42,Penn,14,
2018-11-17,Cent Arkansas,16,@Abilene Chr,7,
2018-11-17,Alabama A&M,42,@MS Valley St,14,
2018-11-17,@Albany NY,25,Stony Brook,23,
2018-11-17,@Alcorn St,24,Jackson St,3,
2018-11-17,@Cal Poly,38,Southern Utah,24,
2018-11-17,Villanova,42,@Delaware,21,
2018-11-17,Samford,38,@ETSU,27,
2018-11-17,Holy Cross,32,@Georgetown,31,
2018-11-17,Sam Houston St,42,@Houston Bap,20,
2018-11-17,Lehigh,34,@Lafayette,3,
2018-11-17,@Northern Iowa,37,Missouri St,0,
2018-11-17,@Stetson,45,Valparaiso,31,
2018-11-17,Ark Pine Bluff,15,@TX Southern,10,
2018-11-17,@Delaware St,41,VA-Lynchburg,7,
2018-11-17,@Hampton,44,St Andrew's,17,
2018-11-17,@Tennessee St,31,TN Martin,28,
2018-11-22,@Alabama St,31,MS Valley St,24,
2018-11-24,@Prairie View,60,TX Southern,14,
2018-11-24,Southern Univ,38,Grambling,28,New Orleans LA
2018-11-24,NC Central,21,@S Carolina St,17,
2018-11-24,@James Madison,20,Delaware,6,P
2018-11-24,Duquesne,31,@Towson,10,P
2018-11-24,@Wofford,19,Elon,7,P
2018-11-24,@Jacksonville St,34,ETSU,27,P
2018-11-24,@Montana St,35,Incarnate Word,14,P
2018-11-24,@Northern Iowa,16,Lamar,13,P
2018-11-24,@Nicholls St,49,San Diego,30,P
2018-11-24,@SE Missouri St,28,Stony Brook,14,P
2018-11-29,@Citadel,43,Charleston So,14,
2018-12-01,@Liberty,52,Norfolk St,17,
2018-12-01,@Iowa St,27,Drake,24,
2018-12-01,@UC Davis,23,Northern Iowa,16,P
2018-12-01,@Kennesaw,13,Wofford,10,P
2018-12-01,@Colgate,23,James Madison,20,P
2018-12-01,@E Washington,42,Nicholls St,21,P
2018-12-01,@Maine,55,Jacksonville St,27,P
2018-12-01,@N Dakota St,52,Montana St,10,P
2018-12-01,@Weber St,48,SE Missouri St,23,P
2018-12-01,@S Dakota St,51,Duquesne,6,P
2018-12-01,@Alcorn St,37,Southern Univ,28,
2018-12-07,Maine,23,@Weber St,18,P
2018-12-08,@E Washington,34,UC Davis,29,P
2018-12-08,S Dakota St,27,@Kennesaw,17,P
2018-12-08,@N Dakota St,35,Colgate,0,P
