2017-11-04,@MTSU,30,UTEP,3,
2017-11-04,@Mississippi St,34,Massachusetts,23,
2017-11-04,@Missouri,45,Florida,16,
2017-11-04,Northwestern,31,@Nebraska,24,
2017-11-04,Oklahoma,62,@Oklahoma St,52,
2017-11-04,UCF,31,@SMU,24,
2017-11-04,ULL,19,@South Alabama,14,
2017-11-04,@TCU,24,Texas,7,
2017-11-04,Auburn,42,@Texas A&M,27,
2017-11-04,New Mexico St,45,@Texas St,35,
2017-11-04,Kansas St,42,@Texas Tech,35,
2017-11-04,Cincinnati,17,@Tulane,16,
2017-11-04,@UAB,52,Rice,21,
2017-11-04,@Vanderbilt,31,WKU,17,
2017-11-04,@Boise St,41,Nevada,14,
2017-11-04,Utah St,24,@New Mexico,10,
2017-11-04,@Arizona St,41,Colorado,30,
2017-11-04,@California,37,Oregon St,23,
2017-11-04,@Fresno St,20,BYU,13,
2017-11-04,Georgia St,21,@Ga Southern,17,
2017-11-04,San Diego St,52,@San Jose St,7,
2017-11-04,@UNLV,31,Hawaii,23,
2017-11-04,@USC,49,Arizona,35,
2017-11-04,@Washington,38,Oregon,3,
2017-11-04,@Washington St,24,Stanford,21,
2017-11-04,Army,21,@Air Force,0,
2017-11-04,@Notre Dame,48,Wake Forest,37,
2017-11-04,@Wyoming,16,Colorado St,13,
2017-11-04,South Florida,37,@Connecticut,20,
2017-11-04,@Houston,52,East Carolina,27,
2017-11-04,@Rutgers,31,Maryland,24,
